# Generated by workflow/scripts/update_genomes.py from the Ensembl FTP listings.
# Do not edit by hand - rerun the script instead.
# Columns: release,species,common name,genome assembly
release-116,macaca_mulatta,macaque,Mmul_10
release-116,macaca_nemestrina,pig-tailed macaque,Mnem_1.0
release-116,malurus_cyaneus_samueli,superb fairywren,mCya_1.0
release-116,manacus_vitellinus,golden-collared manakin,ASM171598v2
release-116,mandrillus_leucophaeus,drill,Mleu.le_1.0
release-116,marmota_marmota_marmota,alpine marmot,marMar2.1
release-116,mastacembelus_armatus,zig-zag eel,fMasArm1.2
release-116,maylandia_zebra,zebra mbuna,M_zebra_UMD2a
release-116,meleagris_gallopavo,turkey,Turkey_5.1
release-116,melopsittacus_undulatus,budgerigar,bMelUnd1.mat.Z
release-116,meriones_unguiculatus,mongolian gerbil,MunDraft-v1.0
release-116,mesocricetus_auratus,golden hamster,MesAur1.0
release-116,microcebus_murinus,mouse lemur,Mmur_3.0
release-116,microtus_ochrogaster,prairie vole,MicOch1.0
release-116,mola_mola,ocean sunfish,ASM169857v1
release-116,monodelphis_domestica,opossum,ASM229v1
release-116,monodon_monoceros,narwhal,NGI_Narwhal_1
release-116,monopterus_albus,swamp eel,M_albus_1.0
release-116,moschus_moschiferus,siberian musk deer,MosMos_v2_BIUU_UCD
release-116,mus_caroli,ryukyu mouse,CAROLI_EIJ_v1.1
release-116,mus_musculus,mouse,GRCm39
release-116,mus_musculus_129s1svimj,mouse 129s1/svimj,129S1_SvImJ_v3
release-116,mus_musculus_aj,mouse a/j,A_J_v3
release-116,mus_musculus_akrj,mouse akr/j,AKR_J_v3
release-116,mus_musculus_balbcj,mouse balb/cj,BALB_cJ_v3
release-116,mus_musculus_c3hhej,mouse c3h/hej,C3H_HeJ_v3
release-116,mus_musculus_c57bl6nj,mouse c57bl/6nj,C57BL_6NJ_v3
release-116,mus_musculus_casteij,mouse cast/eij,CAST_EiJ_v3
release-116,mus_musculus_cbaj,mouse cba/j,CBA_J_v3
release-116,mus_musculus_dba2j,mouse dba/2j,DBA_2J_v3
release-116,mus_musculus_fvbnj,mouse fvb/nj,FVB_NJ_v3
release-116,mus_musculus_lpj,mouse lp/j,LP_J_v3
release-116,mus_musculus_molossinusjf1msj,mouse jf1/msj,JF1_MsJ_v3
release-116,mus_musculus_nodshiltj,mouse nod/shiltj,NOD_ShiLtJ_v3
release-116,mus_musculus_nzohlltj,mouse nzo/hlltj,NZO_HlLtJ_v3
release-116,mus_musculus_pwkphj,mouse pwk/phj,PWK_PhJ_v3
release-116,mus_musculus_wsbeij,mouse wsb/eij,WSB_EiJ_v3
release-116,mus_pahari,shrew mouse,PAHARI_EIJ_v1.1
release-116,mus_spicilegus,steppe mouse,MUSP714
release-116,mus_spretus,western wild mouse,SPRET_EiJ_v3
release-116,mustela_putorius_furo,ferret,MusPutFur1.0
release-116,myotis_lucifugus,microbat,Myoluc2.0
release-116,myripristis_murdjan,pinecone soldierfish,fMyrMur1.1
release-116,naja_naja,indian cobra,Nana_v5
release-116,nannospalax_galili,upper galilee mountains blind mole rat,S.galili_v1.0
release-116,neogobius_melanostomus,round goby,RGoby_Basel_V2
release-116,neolamprologus_brichardi,lyretail cichlid,NeoBri1.0
release-116,neovison_vison,american mink,NNQGG.v01
release-116,nomascus_leucogenys,gibbon,Nleu_3.0
release-116,notamacropus_eugenii,wallaby,Meug_1.0
release-116,notechis_scutatus,mainland tiger snake,TS10Xv2-PRI
release-116,nothobranchius_furzeri,turquoise killifish,Nfu_20140520
release-116,nothoprocta_perdicaria,chilean tinamou,notPer1
release-116,numida_meleagris,helmeted guineafowl,NumMel1.0
release-116,ochotona_princeps,pika,OchPri2.0-Ens
release-116,octodon_degus,degu,OctDeg1.0
release-116,oncorhynchus_kisutch,coho salmon,Okis_V2
release-116,oncorhynchus_mykiss,rainbow trout,USDA_OmykA_1.1
release-116,oncorhynchus_tshawytscha,chinook salmon,Otsh_v2.0
release-116,oreochromis_aureus,blue tilapia,ZZ_aureus
release-116,oreochromis_niloticus,nile tilapia,O_niloticus_UMD_NMBU
release-116,ornithorhynchus_anatinus,platypus,mOrnAna1.p.v1
release-116,oryctolagus_cuniculus,rabbit,OryCun2.0
release-116,oryzias_javanicus,javanese ricefish,OJAV_1.1
release-116,oryzias_latipes,japanese medaka hdrr,ASM223467v1
release-116,oryzias_latipes_hni,japanese medaka hni,ASM223471v1
release-116,oryzias_latipes_hsok,japanese medaka hsok,ASM223469v1
release-116,oryzias_melastigma,indian medaka,Om_v0.7.RACA
release-116,oryzias_sinensis,chinese medaka,ASM858656v1
release-116,otolemur_garnettii,bushbaby,OtoGar3
release-116,otus_sunia,oriental scops-owl,OtuSun1.0
release-116,ovis_aries,sheep,ARS-UI_Ramb_v3.0
release-116,ovis_aries_gca011170295v1,sheep - hu,ASM1117029v1
release-116,ovis_aries_gca018804185v1,sheep - east friesian,NWAFU_Friesian_1.0
release-116,ovis_aries_gca022416685v1,sheep - qiaoke,ASM2241668v1
release-116,ovis_aries_gca022416695v1,sheep - white dorper,ASM2241669v1
release-116,ovis_aries_gca022416755v1,sheep - ujimqin,ASM2241675v1
release-116,ovis_aries_gca022416775v1,ovis aries (texel sheep) - gca_022416775.1,ASM2241677v1
release-116,ovis_aries_gca022416915v1,sheep - polled dorset,ASM2241691v1
release-116,ovis_aries_gca022432825v1,sheep - chinese merino,ASM2243282v1
release-116,ovis_aries_gca022432835v1,sheep - kermani,ASM2243283v1
release-116,ovis_aries_gca024222175v1,sheep - romanov,ASM2422217v1
release-116,ovis_aries_texel,sheep - texel,Oar_v3.1
release-116,pan_paniscus,bonobo,panpan1.1
release-116,pan_troglodytes,chimpanzee,Pan_tro_3.0
release-116,panthera_leo,lion,PanLeo1.0
release-116,panthera_pardus,leopard,PanPar1.0
release-116,panthera_tigris_altaica,tiger,PanTig1.0
release-116,papio_anubis,olive baboon,Panubis1.0
release-116,parambassis_ranga,indian glassy fish,fParRan2.2
release-116,paramormyrops_kingsleyae,paramormyrops kingsleyae,PKINGS_0.1
release-116,parus_major,great tit,Parus_major1.1
release-116,pavo_cristatus,indian peafowl,AIIM_Pcri_1.0
release-116,pelodiscus_sinensis,chinese softshell turtle,PelSin_1.0
release-116,pelusios_castaneus,west african mud turtle,Pelusios_castaneus-1.0
release-116,periophthalmus_magnuspinnatus,periophthalmus magnuspinnatus,PM.fa
release-116,peromyscus_maniculatus_bairdii,northern american deer mouse,HU_Pman_2.1
release-116,petromyzon_marinus,lamprey,Pmarinus_7.0
release-116,phascolarctos_cinereus,koala,phaCin_unsw_v4.1
release-116,phasianus_colchicus,ring-necked pheasant,ASM414374v1
release-116,phocoena_sinus,vaquita,mPhoSin1.pri
release-116,physeter_catodon,sperm whale,ASM283717v2
release-116,piliocolobus_tephrosceles,ugandan red colobus,ASM277652v2
release-116,podarcis_muralis,common wall lizard,PodMur_1.0
release-116,poecilia_formosa,amazon molly,PoeFor_5.1.2
release-116,poecilia_latipinna,sailfin molly,P_latipinna-1.0
release-116,poecilia_mexicana,shortfin molly,P_mexicana-1.0
release-116,poecilia_reticulata,guppy,Guppy_female_1.0_MT
release-116,pogona_vitticeps,central bearded dragon,pvi1.1
release-116,pongo_abelii,sumatran orangutan,Susie_PABv2
release-116,procavia_capensis,hyrax,proCap1
release-116,prolemur_simus,greater bamboo lemur,Prosim_1.0
release-116,propithecus_coquereli,coquerel's sifaka,Pcoq_1.0
release-116,pseudonaja_textilis,eastern brown snake,EBS10Xv2-PRI
release-116,pteropus_vampyrus,megabat,pteVam1
release-116,pundamilia_nyererei,makobe island cichlid,PunNye1.0
release-116,pygocentrus_nattereri,red-bellied piranha,fPygNat1.pri
release-116,rattus_norvegicus,norway rat - bn/nhsdmcwi,GRCr8
release-116,rattus_norvegicus_shrspbbbutx,rat - shrsp/bbbutx,UTH_Rnor_SHRSP_BbbUtx_1.0
release-116,rattus_norvegicus_shrutx,rat - shr/utx rgd_8142385,UTH_Rnor_SHR_Utx
release-116,rattus_norvegicus_wkybbb,rat - wky/bbb rgd_1581635,UTH_Rnor_WKY_Bbb_1.0
release-116,rhinolophus_ferrumequinum,greater horseshoe bat,mRhiFer1_v1.p
release-116,rhinopithecus_bieti,black snub-nosed monkey,ASM169854v1
release-116,rhinopithecus_roxellana,golden snub-nosed monkey,Rrox_v1
release-116,saimiri_boliviensis_boliviensis,bolivian squirrel monkey,SaiBol1.0
release-116,salarias_fasciatus,jewelled blenny,fSalaFa1.1
release-116,salmo_salar,atlantic salmon,Ssal_v3.1
release-116,salmo_salar_gca021399835v1,atlantic salmon - north american atlantic salmon,USDA_NASsal_1.1
release-116,salmo_salar_gca923944775v1,atlantic salmon - north american origin brian,Ssal_Brian_v1.0
release-116,salmo_salar_gca931346935v2,atlantic salmon - european origin alta,Ssal_ALTA
release-116,salmo_trutta,brown trout,fSalTru1.1
release-116,salvator_merianae,argentine black and white tegu,HLtupMer3
release-116,sander_lucioperca,pike-perch,SLUC_FBN_1
release-116,sarcophilus_harrisii,tasmanian devil,mSarHar1.11
release-116,sciurus_vulgaris,eurasian red squirrel,mSciVul1.1
release-116,scleropages_formosus,asian bonytongue,fSclFor1.1
release-116,scophthalmus_maximus,turbot,ASM1334776v1
release-116,serinus_canaria,common canary,SCA1
release-116,seriola_dumerili,greater amberjack,Sdu_1.0
release-116,seriola_lalandi_dorsalis,yellowtail amberjack,Sedor1
release-116,sinocyclocheilus_anshuiensis,blind barbel,SAMN03320099.WGS_v1.1
release-116,sinocyclocheilus_grahami,golden-line barbel,SAMN03320097.WGS_v1.1
release-116,sinocyclocheilus_rhinocerous,horned golden-line barbel,SAMN03320098_v1.1
release-116,sorex_araneus,shrew,COMMON_SHREW1
release-116,sparus_aurata,gilthead seabream,fSpaAur1.1
release-116,spermophilus_dauricus,daurian ground squirrel,ASM240643v1
release-116,sphaeramia_orbicularis,orbiculate cardinalfish,fSphaOr1.1
release-116,sphenodon_punctatus,tuatara,ASM311381v1
release-116,stachyris_ruficeps,rufous-capped babbler,ASM869450v1
release-116,stegastes_partitus,bicolor damselfish,Stegastes_partitus-1.0.2
release-116,strigops_habroptila,kakapo,bStrHab1_v1.p
release-116,strix_occidentalis_caurina,northern spotted owl,Soccid_v01
release-116,struthio_camelus_australis,african ostrich,ASM69896v1
release-116,suricata_suricatta,meerkat,meerkat_22Aug2017_6uvM2_HiC
release-116,sus_scrofa,pig,Sscrofa11.1
release-116,sus_scrofa_bamei,pig - bamei,Bamei_pig_v1
release-116,sus_scrofa_berkshire,pig - berkshire,Berkshire_pig_v1
release-116,sus_scrofa_gca007644095v1,pig - bama miniature,ASM764409v1
release-116,sus_scrofa_gca015776825v1,pig - duroc,Ninghe_Sus_1
release-116,sus_scrofa_gca017957985v1,pig - meishan (gca_017957985.1),ASM1795798v1
release-116,sus_scrofa_gca018555405v1,pig - nihs-2020,ASM1855540v1
release-116,sus_scrofa_gca019290145v1,pig - pb115,CAU-K
release-116,sus_scrofa_gca020567905v1,pig - ningxiang,ASM2056790v1
release-116,sus_scrofa_gca021656055v1,pig - euw1 (european wild boar),ASM2165605v1
release-116,sus_scrofa_gca024718415v1,pig - ossabaw miniature,ASM2471841v1
release-116,sus_scrofa_gca037447515v1,pig - chenghua,ASM3744751v1
release-116,sus_scrofa_gca039654815v1,pig - korean minipig (gca_039654815.1),ASM3965481v1
release-116,sus_scrofa_gca040869115v1,pig - juema,ASM4086911v1
release-116,sus_scrofa_gca041937265v1,pig - banna miniature,Banna
release-116,sus_scrofa_gca044906105v1,pig - large white (gca_044906105.1),ASM4490610v1
release-116,sus_scrofa_gca044906185v1,pig - hjb,ASM4490618v1
release-116,sus_scrofa_gca046128825v1,pig - ghungroo,ICAR-NRCP-G1
release-116,sus_scrofa_gca048338725v1,pig - wuzhishan (gca_048338725.1),T2T_pig1.0
release-116,sus_scrofa_gca963921485v1,pig - norwegian landrace,norwegian_landrace
release-116,sus_scrofa_hampshire,pig - hampshire,Hampshire_pig_v1
release-116,sus_scrofa_jinhua,pig - jinhua,Jinhua_pig_v1
release-116,sus_scrofa_landrace,pig - landrace,Landrace_pig_v1
release-116,sus_scrofa_largewhite,pig - largewhite,Large_White_v1
release-116,sus_scrofa_meishan,pig - meishan,Meishan_pig_v1
release-116,sus_scrofa_pietrain,pig - pietrain,Pietrain_pig_v1
release-116,sus_scrofa_rongchang,pig - rongchang,Rongchang_pig_v1
release-116,sus_scrofa_tibetan,pig - tibetan,Tibetan_Pig_v2
release-116,sus_scrofa_usmarc,pig usmarc,USMARCv1.0
release-116,sus_scrofa_wuzhishan,pig - wuzhishan,minipig_v1.0
release-116,taeniopygia_guttata,zebra finch,bTaeGut1_v1.p
release-116,takifugu_rubripes,fugu,fTakRub1.2
release-116,terrapene_carolina_triunguis,three-toed box turtle,T_m_triunguis-2.0
release-116,tetraodon_nigroviridis,tetraodon,TETRAODON8
release-116,theropithecus_gelada,gelada,Tgel_1.0
release-116,tupaia_belangeri,tree shrew,TREESHREW
release-116,tursiops_truncatus,dolphin,turTru1
release-116,urocitellus_parryii,arctic ground squirrel,ASM342692v1
release-116,ursus_americanus,american black bear,ASM334442v1
release-116,ursus_maritimus,polar bear,UrsMar_1.0
release-116,ursus_thibetanus_thibetanus,asiatic black bear,ASM966005v1
release-116,varanus_komodoensis,komodo dragon,ASM479886v1
release-116,vicugna_pacos,alpaca,vicPac1
release-116,vombatus_ursinus,common wombat,bare-nosed_wombat_genome_assembly
release-116,vulpes_vulpes,red fox,VulVul2.2
release-116,xenopus_tropicalis,tropical clawed frog,UCB_Xtro_10.0
release-116,xiphophorus_couchianus,monterrey platyfish,Xiphophorus_couchianus-4.0.1
release-116,xiphophorus_maculatus,platyfish,X_maculatus-5.0-male
release-116,zalophus_californianus,california sea lion,mZalCal1.pri
release-116,zonotrichia_albicollis,white-throated sparrow,Zonotrichia_albicollis-1.0.1
release-116,zosterops_lateralis_melanops,silver-eye,ASM128173v1
